name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
madrid,2022-11-17,16.5,11.7,14.3,16.5,11.7,14.3,12.4,88.6,2.42,100,12.5,rain,0,0,53.6,35.4,233,1010,80.6,10.5,64.8,5.7,4,10,2022-11-17T08:03:05,2022-11-17T17:55:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-18,12.4,7.5,10.2,12.4,4.4,9.2,5.8,75.7,0.456,100,58.33,rain,0,0,46.8,26.4,269.8,1013,47.4,14.7,90.8,7.9,5,10,2022-11-18T08:04:14,2022-11-18T17:55:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-19,10.8,5,7.8,10.8,1.3,5.6,1.2,63.6,0.036,100,12.5,rain,0,1.2,46.4,25.1,280.7,1019.2,47.4,15,86.2,7.3,5,10,2022-11-19T08:05:24,2022-11-19T17:54:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08213099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-11-20,16.1,5.3,10,16.1,2.7,8.8,6.2,78.3,0.16,100,50,rain,0,0.8,33.1,21.3,255.9,1022.8,42.3,14.6,61.5,5.4,3,10,2022-11-20T08:06:32,2022-11-20T17:53:53,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,F7959,08219099999,08223099999,08215099999"
madrid,2022-11-21,13.5,6.8,11.5,13.5,2.6,10.8,8.9,85,6.159,100,45.83,rain,0,0,100.1,36.2,243.7,1015.6,84.4,13.5,35.3,3.2,3,10,2022-11-21T08:07:41,2022-11-21T17:53:15,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-22,11.5,5.5,8,11.5,1.8,5.1,4.4,78.8,1.113,100,54.17,rain,0,0,101.9,32.4,231.9,1015.9,86.9,14.3,54.3,4.6,3,10,2022-11-22T08:08:49,2022-11-22T17:52:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-23,16.3,11.6,13.8,16.3,11.6,13.8,12.2,90.3,0.643,100,54.17,rain,0,0,96.5,39.6,234.7,1014.4,75.1,14.3,49.4,4.2,4,10,2022-11-23T08:09:56,2022-11-23T17:52:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-24,13.8,9.3,11.8,13.8,8.1,11.6,10.6,92.4,0.711,100,25,rain,0,0,43.2,19.3,225,1018.6,90.6,11.6,27.8,2.4,1,10,2022-11-24T08:11:03,2022-11-24T17:51:33,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-25,13.9,7,11.2,13.9,6.2,11.1,6.1,72.6,3.72,100,20.83,rain,0,0,36.7,22.2,294.2,1024.7,50.9,15.7,117.1,10,5,10,2022-11-25T08:12:09,2022-11-25T17:51:04,0.05,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-26,13,3,6.8,13,3,6.7,2.4,74.8,0,0,0,,0,0,10.8,5.2,359.9,1030.1,58.9,15.8,115.3,10,5,10,2022-11-26T08:13:15,2022-11-26T17:50:36,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
madrid,2022-11-27,13.3,2.5,7.7,13.3,2.5,7.5,3.6,76.7,0.005,100,4.17,rain,0,0,14,14.6,283.2,1024.7,92,14.3,107.4,9.4,5,10,2022-11-27T08:14:20,2022-11-27T17:50:11,0.12,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
madrid,2022-11-28,11.6,4.7,8.2,11.6,2.5,6.3,2.9,70.8,3.389,100,20.83,rain,0,0,48.2,26.7,289.9,1022.5,37.3,13.9,82.6,7.2,4,10,2022-11-28T08:15:24,2022-11-28T17:49:48,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-29,12,1.6,6.2,12,0.1,5.8,1.7,74.4,0,0,0,,0,0,12.6,10.1,334.7,1022.3,37.8,15,110.9,9.7,5,10,2022-11-29T08:16:28,2022-11-29T17:49:27,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-11-30,11.7,3.3,7.2,11.7,3.3,7.2,2.9,75,0,0,0,,0,0,12.2,8,357.1,1016.7,66.6,15.5,87.9,7.5,4,10,2022-11-30T08:17:30,2022-11-30T17:49:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-01,12.3,4,8.1,12.3,2.8,7.6,1.5,65.7,0,0,0,,0,0,34.2,15.1,26.8,1014.8,22.6,16.1,116.3,10,5,10,2022-12-01T08:18:32,2022-12-01T17:48:52,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-02,9.6,3.2,5.6,9.6,0.7,4.3,0.9,72.2,0,0,0,,0,0,25.9,9.7,1.6,1013.7,59.8,15.6,87.4,7.5,5,10,2022-12-02T08:19:32,2022-12-02T17:48:38,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-03,9.6,0.3,4.8,8.3,0.3,4.3,2,83.1,0.278,100,8.33,rain,0,0,23.8,12.1,305.1,1008,63.9,12.5,75.8,6.5,3,10,2022-12-03T08:20:32,2022-12-03T17:48:26,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,F7959,08219099999,08223099999,08215099999"
madrid,2022-12-04,7.9,2.2,4.9,7.9,0.7,4.4,3.7,91.7,0.678,100,25,rain,0,0,15.8,7.3,9.5,1009.8,83,10.2,47.1,4.2,2,10,2022-12-04T08:21:30,2022-12-04T17:48:17,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-05,9.6,4.6,7.3,8.8,2.1,6,6.8,96.6,9.986,100,66.67,rain,0,0,19.4,10.8,34.7,1013.7,92.5,5.1,13,1.2,0,10,2022-12-05T08:22:28,2022-12-05T17:48:09,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-06,11.3,8.9,9.8,11.3,8,9.6,9,94.8,2.341,100,29.17,rain,0,0,14,7.1,15.1,1015.4,96.2,8.5,33.8,2.9,2,10,2022-12-06T08:23:24,2022-12-06T17:48:04,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-07,12.3,6.8,9.4,12.3,6.8,9.4,8.5,94.2,0.049,100,4.17,rain,0,0,14,6.1,59.2,1013.8,78,7,48.1,4.1,2,10,2022-12-07T08:24:19,2022-12-07T17:48:02,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-08,12.1,7.5,9.3,12.1,6.1,8.6,8.6,95.3,15.574,100,58.33,rain,0,0,77.8,17.8,143.1,1004.2,89.3,8.4,16,1.4,2,10,2022-12-08T08:25:12,2022-12-08T17:48:01,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-09,10.8,7.9,9.1,10.8,6.1,8.4,8.5,95.8,8.632,100,75,rain,0,0,22,14.7,213.9,1000.7,92.2,10.6,31,2.8,2,10,2022-12-09T08:26:05,2022-12-09T17:48:03,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-10,12.1,7.3,9,12.1,5.5,8.2,7.3,89.4,0.435,100,33.33,rain,0,0,38.9,21.4,258.9,1008.1,70.2,10.4,91.9,7.9,4,10,2022-12-10T08:26:55,2022-12-10T17:48:07,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08215099999"
madrid,2022-12-11,9.1,5.9,7.4,7.9,3.9,5.7,6.3,93.3,7.712,100,79.17,rain,0,0,31,22.4,250.8,1006.7,91.8,10.3,41,3.3,2,10,2022-12-11T08:27:45,2022-12-11T17:48:13,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2022-12-12,14.2,8.2,11.4,14.2,6.5,10.8,10.9,96.9,9.31,100,66.67,rain,0,0,107.6,34.1,217.3,1007.3,84.1,10,11,0.9,0,10,2022-12-12T08:28:33,2022-12-12T17:48:22,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-13,15.1,12.8,13.8,15.1,12.8,13.8,13.1,95.4,31.192,100,70.83,rain,0,0,81.7,31.9,214.3,1004.1,88,9.2,11.7,1,1,10,2022-12-13T08:29:19,2022-12-13T17:48:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-14,13.2,10.2,11.5,13.2,10.2,11.5,10.5,93.9,22.28,100,54.17,rain,0,0,36.4,25,224.4,1003.9,77.2,11.7,28.3,2.6,1,10,2022-12-14T08:30:03,2022-12-14T17:48:46,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-15,10.7,8.2,9.5,10.7,5.4,8.1,7.9,90,3.92,100,58.33,rain,0,0,36,26.4,226.5,1000.6,74.9,13.9,63.8,5.3,4,10,2022-12-15T08:30:46,2022-12-15T17:49:01,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-16,10.4,5.6,8.3,10.4,3.8,7.7,6.7,89.6,1.046,100,16.67,rain,0,0,17.6,15.3,181.8,1008.5,77.7,11,47.4,4.3,2,10,2022-12-16T08:31:27,2022-12-16T17:49:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-17,11.3,7.9,9.5,11.3,7.9,9.4,7.6,88.4,0.194,100,8.33,rain,0,0,12.2,10.4,155.4,1017.4,85.5,12.2,79.2,6.8,4,10,2022-12-17T08:32:07,2022-12-17T17:49:39,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2022-12-18,10.9,6.2,7.8,10.9,4.8,7.5,6.5,91.9,0.19,100,4.17,rain,0,0,17.6,8.6,310.8,1026.4,76.5,7.3,55.5,4.6,4,10,2022-12-18T08:32:44,2022-12-18T17:50:01,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2022-12-19,10.9,3.6,7.2,10.9,2.8,6.6,5.7,90.4,0,0,0,,0,0,16.6,8.2,14,1027.2,71,9.2,44.1,3.8,3,10,2022-12-19T08:33:20,2022-12-19T17:50:25,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08213099999,08223099999,08215099999"
madrid,2022-12-20,9.1,5.4,7.6,9.1,5.1,7.3,6.9,95,6.683,100,54.17,rain,0,0,18,9.3,359.3,1023.5,79.2,6.8,20.7,1.8,1,10,2022-12-20T08:33:54,2022-12-20T17:50:51,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-21,13.4,8.6,10.7,13.4,6.8,10.1,9.6,93.2,3.665,100,25,rain,0,0,34.2,23,240.9,1025.1,80.1,10.2,66.2,5.6,4,10,2022-12-21T08:34:26,2022-12-21T17:51:19,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-22,14.2,10,11.7,14.2,10,11.7,10.4,91.8,0.132,100,41.67,rain,0,0,29.5,20,237.8,1027.9,83.7,13.1,71.8,6.3,4,10,2022-12-22T08:34:56,2022-12-22T17:51:50,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-23,11.6,10.3,11.1,11.6,10.3,11.1,9.9,92.7,0.392,100,16.67,rain,0,0,25.9,13.1,206.1,1027,97.3,12.2,28,2.5,1,10,2022-12-23T08:35:24,2022-12-23T17:52:22,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-24,10.6,5.9,9.1,10.6,5.9,8.9,8,93.1,0,0,0,,0,0,79.6,8,173.9,1023.6,82.5,8.9,37.2,3.1,1,10,2022-12-24T08:35:50,2022-12-24T17:52:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2022-12-25,15.3,6,9.4,15.3,4.8,9,7.2,87.6,0,0,0,,0,0,83.5,12.6,126.8,1021.3,63.7,7.9,64.2,5.6,3,10,2022-12-25T08:36:13,2022-12-25T17:53:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,C1784,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08215099999"
madrid,2022-12-26,16.2,4.6,9.3,16.2,4.6,9.2,6.1,82,0,0,0,,0,0,11.9,6.8,353.6,1027.2,14.6,13.2,102.9,9,4,10,2022-12-26T08:36:35,2022-12-26T17:54:11,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-27,15,4,8.3,15,4,8.3,5.7,85.3,0,0,0,,0,0,11.5,8.2,329.8,1031.1,2.3,12.2,99,8.5,4,10,2022-12-27T08:36:55,2022-12-27T17:54:51,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-28,13.3,2.9,7.7,13.3,2.7,7.2,5.1,85,0,0,0,,0,0,22.3,18,230.3,1026.8,22,11.9,99.3,8.7,4,10,2022-12-28T08:37:12,2022-12-28T17:55:33,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-29,11.5,7.9,10,11.5,6,9,8,87.6,0.018,100,16.67,rain,0,0,41.4,25.4,211.9,1022.9,83.1,14.8,31.7,2.7,2,10,2022-12-29T08:37:28,2022-12-29T17:56:17,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-30,13,9.4,11.3,13,8,11.2,6.8,73.8,0.003,100,4.17,rain,0,0,46.4,32,219.1,1024.2,81.4,15.7,59.9,5.1,3,10,2022-12-30T08:37:41,2022-12-30T17:57:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2022-12-31,14,4,7.9,14,2.6,7.5,3.1,73.4,0,0,0,,0,0,14,7.4,74.2,1027,18.5,13.1,101.8,8.9,4,10,2022-12-31T08:37:52,2022-12-31T17:57:50,0.28,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-01,15.3,6,9.5,15.3,5,9.2,2.4,63.3,0.204,100,12.5,rain,0,0,18.7,9.7,8.4,1023.8,64.3,13.2,91.7,8,4,10,2023-01-01T08:38:00,2023-01-01T17:58:38,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-02,11.9,8.2,10.1,11.9,8.2,10,7.1,82.1,0.237,100,20.83,rain,0,0,11.9,15.6,185.5,1024.3,86,15.1,93.3,8.1,5,10,2023-01-02T08:38:07,2023-01-02T17:59:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-03,11.8,4.6,7.8,11.8,4.6,7.6,4.6,80.4,0,0,0,,0,0,20.2,8.2,350.9,1030.3,35.5,15.9,106.5,9.2,4,10,2023-01-03T08:38:11,2023-01-03T18:00:21,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-04,12.9,1.5,6.2,12.9,1.5,6.1,2.3,77.3,0,0,0,,0,0,10.4,6.8,347.2,1034,0,15.7,86.9,7.4,5,10,2023-01-04T08:38:13,2023-01-04T18:01:14,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-05,12.9,1.6,6.1,12.9,1.1,5.9,1.4,73.7,0,0,0,,0,0,11.5,6.1,17.7,1030,1,15.6,108.1,9.3,5,10,2023-01-05T08:38:13,2023-01-05T18:02:09,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-06,11.1,-0.4,4.8,11.1,-0.4,4.4,1.6,81.4,0,0,0,,0,0,14.4,9.6,183.7,1026.3,0,11.8,108.9,9.4,5,10,2023-01-06T08:38:11,2023-01-06T18:03:06,0.48,Clear,Clear conditions throughout the day.,clear-day,"08221099999,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-07,6.7,2,4.3,6.7,1,3.9,3.8,96.3,0.271,100,12.5,rain,0,0,15.8,8,337.5,1024,86.4,3.3,16.3,1.4,1,10,2023-01-07T08:38:06,2023-01-07T18:04:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-08,13.2,6.7,10.9,13.2,6.6,10.4,9.9,94,7.839,100,91.67,rain,0,0,88.9,38.7,233.8,1016.1,97.2,8.8,45.1,3.8,3,10,2023-01-08T08:37:59,2023-01-08T18:05:02,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,C1784,LEMD,LEVS,D4212,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-09,13,4,10.4,13,4,10.1,5.2,72.3,2.2,100,12.5,rain,0,0,38.5,25.8,268.6,1022.9,42,15.6,93.3,8.2,5,10,2023-01-09T08:37:50,2023-01-09T18:06:02,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08213099999,08223099999,08215099999"
madrid,2023-01-10,11.3,1.6,6,11.3,1.6,5.6,3.8,85.9,0,0,0,,0,0,16.6,13.2,326.8,1029.9,37.2,13.5,108.8,9.3,5,10,2023-01-10T08:37:38,2023-01-10T18:07:04,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-11,9.6,5.5,7.4,9.6,4.8,6.8,6.7,95.4,0.196,100,33.33,rain,0,0,16.9,9.3,294.5,1029.1,79.3,8.3,40.3,3.4,2,10,2023-01-11T08:37:25,2023-01-11T18:08:06,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-12,11.1,1.2,5.5,11.1,-0.8,4.9,3.2,86.3,0,0,0,,0,0,12.6,9.3,338.9,1030.1,36.4,12,111.9,9.7,5,10,2023-01-12T08:37:09,2023-01-12T18:09:09,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-13,11.3,3.4,6.1,11.3,1.6,5.7,3.9,86.7,0,0,0,,0,0,14.4,7.2,330.8,1028.7,63.4,8.1,84.8,7.3,5,10,2023-01-13T08:36:51,2023-01-13T18:10:14,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
madrid,2023-01-14,11.1,0.1,5.1,11.1,0.1,4.9,3.6,90.9,0,0,0,,0,0,12.6,7.9,197.8,1027.4,39.4,6.3,101.5,8.7,5,10,2023-01-14T08:36:30,2023-01-14T18:11:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-15,10.3,3.6,6.2,10.3,2.1,3.8,3.1,83.1,0.114,100,25,rain,0,0,50,27.3,270.1,1023.1,67.6,7.7,44.7,3.9,3,10,2023-01-15T08:36:08,2023-01-15T18:12:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,D4212,08226099999,F7959,08223099999,08215099999"
madrid,2023-01-16,10.2,3.1,6.6,10.2,-0.8,2.8,3.4,80.3,0.21,100,45.83,rain,0,0,109.4,42.7,230.3,1014.3,84.2,15.2,23.3,2.1,1,10,2023-01-16T08:35:43,2023-01-16T18:13:32,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
madrid,2023-01-17,9.8,4.1,8.2,6,-0.8,4,3.3,72.7,1.276,100,70.83,rain,0,0,111.2,45.1,262.1,1002.2,80.7,15.3,70.5,6,3,10,2023-01-17T08:35:17,2023-01-17T18:14:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,08223099999,08215099999"
madrid,2023-01-18,6.4,2.2,3.9,2.9,-3.1,-0.7,-2.6,63.3,0.336,100,50,rain,0,0.4,88.9,32.8,285.3,1009.2,43.4,16,62.3,5.4,5,10,2023-01-18T08:34:48,2023-01-18T18:15:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-19,7.2,1,4.5,3.7,-3.9,0.3,-0.9,68.3,0.541,100,37.5,rain,0,0.7,90.7,33.1,245.1,1018.4,45.2,15.1,67.3,5.8,3,10,2023-01-19T08:34:17,2023-01-19T18:16:58,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-20,12.9,6.2,9.5,12.9,3.3,8,4,70.4,0.184,100,29.17,rain,0,0,90.7,28.6,278.1,1017.6,47,16.1,116.3,10.2,6,10,2023-01-20T08:33:44,2023-01-20T18:18:08,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
madrid,2023-01-21,10,2.7,6.5,8.5,0.2,5.2,-0.1,65.9,0.146,100,29.17,rain,0,0,30.6,15.4,35.5,1021,32.9,15.7,124.3,10.7,5,10,2023-01-21T08:33:08,2023-01-21T18:19:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,C1784,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08215099999"
madrid,2023-01-22,9,-1.8,3.7,6.6,-2.9,1.2,-8,43.8,0,0,0,,0,0,37.1,19,359,1025,2.4,14.7,129.9,11.2,5,10,2023-01-22T08:32:31,2023-01-22T18:20:29,0.02,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08213099999,08219099999,F7959,08223099999,08215099999"
